date,Sessions,Page_Views,New_Visitors,Hits,Time_onsite(minutes),bounces_offsite,Revenue(Rs/.),Total_Revenues,is_direct,is_mobile,Session_qual,Avg_session_duration(minutes),Bounce_Rate(%age),Conversion_Rate(%age),Channel
2021-05-14,1,1,1,3,2,1,0.0,0.0,0,0,0,2,0.7,0,Paid Search
2021-05-14,8,1,0,53,2,1,0.0,0.0,1,0,0,1,0.7,0,Direct
2021-05-14,1,1,1,9,2,1,0.0,0.0,0,0,0,2,0.7,0,Direct
2021-05-14,2,9,0,7,6,0,0.0,0.0,1,0,0,3,0.0,0,Organic Search
2021-05-14,1,1,1,7,2,1,0.0,0.0,0,0,0,2,0.7,0,Organic Search
2021-05-14,1,1,1,2,2,1,0.0,0.0,0,0,0,2,0.7,0,Organic Search
2021-05-14,1,4,1,3,7,0,0.0,0.0,0,0,0,7,0.0,0,Referral
2021-05-14,1,4,1,6,3,0,0.0,0.0,0,0,0,3,0.0,0,Organic Search
2021-05-14,1,1,1,3,2,1,0.0,0.0,1,0,0,2,0.7,0,Referral
2021-05-14,1,1,1,11,2,1,0.0,0.0,0,0,0,2,0.7,0,Direct
2021-05-14,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.7,0,Organic Search
2021-05-14,1,3,1,9,1,0,0.0,0.0,0,1,0,1,0.0,0,Organic Search
2021-05-14,3,1,0,1,2,1,0.0,0.0,1,1,0,1,0.7,0,Organic Search
2021-05-14,1,1,1,3,2,1,0.0,0.0,0,1,0,2,0.7,0,Direct
2021-05-14,1,1,1,9,2,1,0.0,0.0,0,0,1,2,0.7,0,Organic Search
2021-05-14,1,1,1,1,2,1,0.0,0.0,0,1,0,2,0.7,0,Organic Search
2021-05-14,1,1,1,5,2,1,0.0,0.0,0,1,0,2,0.7,0,Organic Search
2021-05-14,2,1,0,1,2,1,0.0,0.0,1,1,0,1,0.7,0,Organic Search
2021-05-14,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.7,0,Referral
2021-05-14,1,1,1,3,2,1,0.0,0.0,0,0,0,2,0.7,0,Organic Search
2021-05-14,1,1,1,4,2,1,0.0,0.0,0,0,0,2,0.7,0,Organic Search
2021-05-14,2,1,0,9,2,1,0.0,0.0,1,1,0,1,0.7,0,Organic Search
2021-05-14,1,1,1,12,2,1,0.0,0.0,0,0,0,2,0.7,0,Direct
2021-05-14,1,4,1,5,2,0,0.0,0.0,1,0,0,2,0.0,0,Organic Search
2021-05-14,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.7,0,Direct
2021-05-14,1,1,1,7,2,1,0.0,0.0,1,0,0,2,0.7,0,Direct
2021-05-15,2,1,0,5,2,1,0.0,0.0,1,1,0,1,0.69,0,Organic Search
2021-05-15,5,1,0,2,2,1,0.0,0.0,1,0,0,1,0.69,0,Affiliates
2021-05-15,1,1,1,7,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,1,1,1,2,2,1,0.0,0.0,0,1,0,2,0.69,0,Direct
2021-05-15,3,1,0,4,2,1,0.0,0.0,1,0,0,1,0.69,0,Organic Search
2021-05-15,1,4,1,7,3,0,0.0,0.0,0,1,0,3,0.0,0,Organic Search
2021-05-15,1,1,1,5,2,1,0.0,0.0,0,0,0,2,0.69,0,Referral
2021-05-15,1,1,1,2,2,1,0.0,0.0,1,1,0,2,0.69,0,Direct
2021-05-15,1,6,1,2,10,0,0.0,0.0,0,0,0,10,0.0,0,Organic Search
2021-05-15,1,1,1,3,2,1,0.0,0.0,0,0,1,2,0.69,0,Direct
2021-05-15,2,1,0,62,2,1,0.0,0.0,0,0,0,1,0.69,0,Direct
2021-05-15,3,1,0,4,2,1,0.0,0.0,1,0,0,1,0.69,0,Referral
2021-05-15,1,4,1,3,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2021-05-15,1,24,1,18,21,0,0.0,0.0,0,0,0,21,0.0,0,Organic Search
2021-05-15,3,1,0,3,2,1,0.0,0.0,0,0,0,1,0.69,0,Organic Search
2021-05-15,3,2,0,6,1,0,0.0,0.0,1,1,0,1,0.0,0,Organic Search
2021-05-15,2,1,0,3,2,1,0.0,0.0,1,0,0,1,0.69,0,Direct
2021-05-15,1,1,1,11,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,1,1,1,11,2,1,0.0,0.0,0,0,0,2,0.69,0,Referral
2021-05-15,1,1,1,2,2,1,0.0,0.0,0,1,0,2,0.69,0,Affiliates
2021-05-15,1,3,1,3,2,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2021-05-15,2,9,0,3,2,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2021-05-15,1,5,1,2,6,0,0.0,0.0,0,0,0,6,0.0,0,Organic Search
2021-05-15,1,1,1,7,2,1,0.0,0.0,1,0,0,2,0.69,0,Organic Search
2021-05-15,2,6,0,2,1,0,0.0,0.0,1,1,0,1,0.0,0,Organic Search
2021-05-15,4,6,0,5,1,0,0.0,0.0,1,1,0,1,0.0,0,Organic Search
2021-05-15,1,1,1,4,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,1,1,1,2,2,1,0.0,0.0,0,0,0,2,0.69,0,Affiliates
2021-05-15,2,1,0,3,2,1,0.0,0.0,1,0,0,1,0.69,0,Organic Search
2021-05-15,1,1,1,2,2,1,0.0,0.0,0,1,0,2,0.69,0,Direct
2021-05-15,1,2,1,5,1,0,0.0,0.0,0,0,0,1,0.0,0,Direct
2021-05-15,2,1,0,1,2,1,0.0,0.0,1,0,0,1,0.69,0,Organic Search
2021-05-15,3,1,0,5,2,1,0.0,0.0,0,0,0,1,0.69,0,Organic Search
2021-05-15,1,1,1,3,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,3,2,0,6,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2021-05-15,1,1,1,5,2,1,0.0,0.0,0,1,0,2,0.69,0,Organic Search
2021-05-15,1,1,1,26,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,1,1,1,3,2,1,0.0,0.0,1,1,1,2,0.69,0,Organic Search
2021-05-15,1,1,1,5,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,9,24,0,11,8,0,0.0,0.0,1,0,0,1,0.0,0,Referral
2021-05-15,1,4,1,2,4,0,0.0,0.0,0,0,0,4,0.0,0,Organic Search
2021-05-15,65,1,0,3,2,1,0.0,0.0,1,0,0,1,0.69,0,Organic Search
2021-05-15,1,7,1,3,2,0,0.0,0.0,1,0,0,2,0.0,0,Organic Search
2021-05-15,1,1,1,4,2,1,0.0,0.0,0,1,0,2,0.69,0,Direct
2021-05-15,1,3,1,2,1,0,0.0,0.0,1,1,0,1,0.0,0,Organic Search
2021-05-15,1,2,1,5,2,0,0.0,0.0,0,1,0,2,0.0,0,Organic Search
2021-05-15,1,1,1,5,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,1,1,1,10,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,1,1,1,29,2,1,0.0,0.0,1,1,0,2,0.69,0,Organic Search
2021-05-15,4,1,0,7,2,1,0.0,0.0,1,1,0,1,0.69,0,Affiliates
2021-05-15,1,1,1,2,2,1,0.0,0.0,1,1,0,2,0.69,0,Direct
2021-05-15,1,1,1,6,2,1,0.0,0.0,0,0,1,2,0.69,0,Organic Search
2021-05-15,1,1,1,7,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,1,1,1,4,2,1,0.0,0.0,0,1,0,2,0.69,0,Organic Search
2021-05-15,1,3,1,11,1,0,0.0,0.0,0,0,0,1,0.0,0,Direct
2021-05-15,21,1,0,6,2,1,0.0,0.0,0,0,0,1,0.69,0,Organic Search
2021-05-15,1,1,1,13,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,2,1,0,3,2,1,0.0,0.0,0,0,0,1,0.69,0,Organic Search
2021-05-15,1,1,1,1,2,1,0.0,0.0,1,0,0,2,0.69,0,Organic Search
2021-05-15,1,1,1,5,2,1,0.0,0.0,0,1,0,2,0.69,0,Organic Search
2021-05-15,1,1,1,5,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,1,7,1,3,3,0,0.0,0.0,0,0,0,3,0.0,0,Organic Search
2021-05-15,1,3,1,2,1,0,0.0,0.0,0,1,0,1,0.0,0,Organic Search
2021-05-15,1,4,1,12,2,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2021-05-15,3,5,0,7,3,0,0.0,0.0,0,0,3,1,0.0,0,Organic Search
2021-05-15,1,1,1,5,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,2,1,0,1,2,1,0.0,0.0,1,0,0,1,0.69,0,Organic Search
2021-05-15,1,1,1,4,2,1,0.0,0.0,0,0,1,2,0.69,0,Organic Search
2021-05-15,1,1,1,4,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,1,1,1,3,2,1,0.0,0.0,1,0,0,2,0.69,0,Organic Search
2021-05-15,1,1,1,4,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,1,1,1,2,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,1,16,1,1,8,0,0.0,0.0,0,0,0,8,0.0,0,Direct
2021-05-15,1,2,1,5,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2021-05-15,1,1,1,6,2,1,0.0,0.0,1,0,0,2,0.69,0,Organic Search
2021-05-15,2,1,0,4,2,1,0.0,0.0,1,0,0,1,0.69,0,Organic Search
2021-05-15,1,1,1,5,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,2,30,0,4,19,0,0.0,0.0,0,1,0,10,0.0,0,Organic Search
2021-05-15,2,1,0,2,2,1,0.0,0.0,1,1,0,1,0.69,0,Organic Search
2021-05-15,3,1,0,5,2,1,0.0,0.0,1,0,0,1,0.69,0,Organic Search
2021-05-15,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.69,0,Direct
2021-05-15,1,5,1,2,2,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2021-05-15,1,1,1,2,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,7,1,0,7,2,1,0.0,0.0,1,0,0,1,0.69,0,Display
2021-05-15,1,1,1,5,2,1,0.0,0.0,0,1,0,2,0.69,0,Organic Search
2021-05-15,1,1,1,5,2,1,0.0,0.0,1,1,0,2,0.69,0,Referral
2021-05-15,35,1,0,1,2,1,0.0,0.0,1,0,0,1,0.69,0,Referral
2021-05-15,1,1,1,39,2,1,0.0,0.0,1,1,1,2,0.69,0,Direct
2021-05-15,2,1,0,6,2,1,0.0,0.0,1,0,0,1,0.69,0,Organic Search
2021-05-15,3,1,0,2,2,1,0.0,0.0,1,0,0,1,0.69,0,Organic Search
2021-05-15,1,1,1,4,2,1,0.0,0.0,1,1,0,2,0.69,0,Organic Search
2021-05-15,1,6,1,1,2,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2021-05-15,1,1,1,7,2,1,0.0,0.0,0,0,0,2,0.69,0,Referral
2021-05-15,1,2,1,3,1,0,0.0,0.0,0,1,0,1,0.0,0,Organic Search
2021-05-15,1,2,1,5,1,0,0.0,0.0,0,1,0,1,0.0,0,Organic Search
2021-05-15,1,1,1,5,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,1,1,1,4,2,1,0.0,0.0,1,0,1,2,0.69,0,Organic Search
2021-05-15,1,21,1,7,15,0,0.0,0.0,0,1,0,15,0.0,0,Organic Search
2021-05-15,1,2,1,5,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2021-05-15,1,1,1,2,2,1,0.0,0.0,0,0,0,2,0.69,0,Direct
2021-05-15,1,1,1,4,2,1,0.0,0.0,1,1,0,2,0.69,0,Organic Search
2021-05-15,16,8,0,9,4,0,0.0,0.0,0,0,0,1,0.0,0,Direct
2021-05-15,1,1,1,6,2,1,0.0,0.0,1,1,0,2,0.69,0,Direct
2021-05-15,1,1,1,5,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,1,1,1,3,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,1,1,1,3,2,1,0.0,0.0,0,1,0,2,0.69,0,Organic Search
2021-05-15,1,2,1,1,1,0,0.0,0.0,0,1,0,1,0.0,0,Organic Search
2021-05-15,1,1,1,3,2,1,0.0,0.0,0,1,0,2,0.69,0,Direct
2021-05-15,2,1,0,2,2,1,0.0,0.0,1,1,0,1,0.69,0,Direct
2021-05-15,1,7,1,3,3,0,0.0,0.0,0,1,1,3,0.0,0,Organic Search
2021-05-15,1,1,1,1,2,1,0.0,0.0,0,1,0,2,0.69,0,Referral
2021-05-15,3,2,0,6,1,0,0.0,0.0,1,1,0,1,0.0,0,Organic Search
2021-05-15,1,1,1,2,2,1,0.0,0.0,0,1,0,2,0.69,0,Organic Search
2021-05-15,3,1,0,1,2,1,0.0,0.0,1,0,1,1,0.69,0,Direct
2021-05-15,1,1,1,5,2,1,0.0,0.0,0,0,0,2,0.69,0,Direct
2021-05-15,1,6,1,7,2,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2021-05-15,2,3,0,2,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2021-05-15,2,1,0,2,2,1,0.0,0.0,1,0,0,1,0.69,0,Direct
2021-05-15,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,1,1,1,5,2,1,0.0,0.0,0,0,0,2,0.69,0,Direct
2021-05-15,1,1,1,7,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,1,3,1,2,2,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2021-05-15,1,1,1,3,2,1,0.0,0.0,0,0,0,2,0.69,0,Direct
2021-05-15,1,1,1,5,2,1,0.0,0.0,1,0,0,2,0.69,0,Referral
2021-05-15,2,4,0,3,2,0,0.0,0.0,1,1,0,1,0.0,0,Organic Search
2021-05-15,1,8,1,20,3,0,0.0,0.0,0,1,1,3,0.0,0,Organic Search
2021-05-15,1,6,1,3,2,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2021-05-15,1,1,1,4,2,1,0.0,0.0,0,0,0,2,0.69,0,Referral
2021-05-15,1,1,1,4,2,1,0.0,0.0,0,0,0,2,0.69,0,Referral
2021-05-15,1,1,1,2,2,1,0.0,0.0,0,0,1,2,0.69,0,Organic Search
2021-05-15,1,2,1,3,1,0,0.0,0.0,0,1,0,1,0.0,0,Referral
2021-05-15,1,1,1,6,2,1,0.0,0.0,1,0,0,2,0.69,0,Organic Search
2021-05-15,1,1,1,7,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,1,2,1,6,1,0,0.0,0.0,1,1,0,1,0.0,0,Organic Search
2021-05-15,1,11,1,2,22,0,0.0,0.0,0,0,0,22,0.0,0,Organic Search
2021-05-15,1,1,1,4,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,1,1,1,3,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,1,5,1,9,3,0,0.0,0.0,0,0,0,3,0.0,0,Direct
2021-05-15,4,12,0,5,8,0,0.0,0.0,1,0,0,2,0.0,0,Referral
2021-05-15,1,1,1,3,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,12,1,0,1,2,1,0.0,0.0,1,1,0,1,0.69,0,Organic Search
2021-05-15,1,1,1,1,2,1,0.0,0.0,0,0,1,2,0.69,0,Organic Search
2021-05-15,1,1,1,3,2,1,0.0,0.0,0,0,0,2,0.69,0,Direct
2021-05-15,2,5,0,5,6,0,0.0,0.0,1,0,0,3,0.0,0,Organic Search
2021-05-15,1,1,1,37,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,1,1,1,3,2,1,0.0,0.0,0,1,0,2,0.69,0,Organic Search
2021-05-15,5,1,0,6,2,1,0.0,0.0,1,0,0,1,0.69,0,Organic Search
2021-05-15,1,1,1,5,2,1,0.0,0.0,0,0,0,2,0.69,0,Referral
2021-05-15,1,1,1,12,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-15,1,1,1,5,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,1,4,1,5,2,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2021-05-16,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.69,0,Referral
2021-05-16,1,1,1,1,2,1,0.0,0.0,1,1,0,2,0.69,0,Organic Search
2021-05-16,49,1,0,34,2,1,0.0,0.0,1,1,0,1,0.69,0,Organic Search
2021-05-16,2,1,0,13,2,1,0.0,0.0,1,0,0,1,0.69,0,Organic Search
2021-05-16,1,3,1,17,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2021-05-16,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.69,0,Referral
2021-05-16,2,1,0,2,2,1,0.0,0.0,1,0,0,1,0.69,0,Referral
2021-05-16,1,7,1,5,4,0,0.0,0.0,0,0,2,4,0.0,0,Organic Search
2021-05-16,1,1,1,3,2,1,0.0,0.0,0,0,0,2,0.69,0,Direct
2021-05-16,1,1,1,4,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,1,1,1,2,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,1,1,1,3,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,1,1,1,6,2,1,0.0,0.0,0,1,0,2,0.69,0,Direct
2021-05-16,1,41,1,4,17,0,0.0,0.0,0,0,0,17,0.0,0,Organic Search
2021-05-16,1,1,1,5,2,1,0.0,0.0,1,0,0,2,0.69,0,Organic Search
2021-05-16,1,1,1,3,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,1,3,1,4,1,0,0.0,0.0,0,0,0,1,0.0,0,Direct
2021-05-16,4,2,0,1,3,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2021-05-16,1,1,1,4,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,1,5,1,3,4,0,0.0,0.0,0,1,0,4,0.0,0,Referral
2021-05-16,1,1,1,2,2,1,0.0,0.0,0,0,1,2,0.69,0,Organic Search
2021-05-16,1,1,1,5,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,1,1,1,7,2,1,0.0,0.0,0,1,0,2,0.69,0,Organic Search
2021-05-16,2,1,0,25,2,1,0.0,0.0,1,1,0,1,0.69,0,Organic Search
2021-05-16,1,1,1,4,2,1,0.0,0.0,0,1,0,2,0.69,0,Direct
2021-05-16,1,1,1,2,2,1,0.0,0.0,1,1,0,2,0.69,0,Organic Search
2021-05-16,1,1,1,2,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,1,1,1,17,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,1,7,1,32,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2021-05-16,1,1,1,5,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,4,1,0,4,2,1,0.0,0.0,1,0,1,1,0.69,0,Organic Search
2021-05-16,1,1,1,4,2,1,0.0,0.0,0,1,0,2,0.69,0,Direct
2021-05-16,3,3,0,6,5,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2021-05-16,1,1,1,3,2,1,0.0,0.0,0,0,1,2,0.69,0,Direct
2021-05-16,1,1,1,6,2,1,0.0,0.0,0,1,0,2,0.69,0,Organic Search
2021-05-16,1,1,1,6,2,1,0.0,0.0,1,0,0,2,0.69,0,Direct
2021-05-16,1,1,1,1,2,1,0.0,0.0,0,0,1,2,0.69,0,Organic Search
2021-05-16,1,15,1,6,4,0,0.0,0.0,0,0,0,4,0.0,0,Direct
2021-05-16,2,1,0,3,2,1,0.0,0.0,1,1,0,1,0.69,0,Direct
2021-05-16,1,1,1,60,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,1,1,1,5,2,1,0.0,0.0,1,1,0,2,0.69,0,Referral
2021-05-16,5,1,0,3,2,1,0.0,0.0,1,1,0,1,0.69,0,Organic Search
2021-05-16,1,1,1,4,2,1,0.0,0.0,0,1,0,2,0.69,0,Affiliates
2021-05-16,1,1,1,2,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,1,1,1,29,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,1,1,1,3,2,1,0.0,0.0,1,1,0,2,0.69,0,Direct
2021-05-16,1,1,1,8,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,1,1,1,2,2,1,0.0,0.0,0,1,0,2,0.69,0,Organic Search
2021-05-16,1,1,1,5,2,1,0.0,0.0,1,0,0,2,0.69,0,Organic Search
2021-05-16,1,1,1,4,2,1,0.0,0.0,1,1,0,2,0.69,0,Organic Search
2021-05-16,2,1,0,4,2,1,0.0,0.0,1,1,0,1,0.69,0,Direct
2021-05-16,6,3,0,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2021-05-16,1,1,1,2,2,1,0.0,0.0,0,1,0,2,0.69,0,Direct
2021-05-16,2,4,0,3,2,0,0.0,0.0,0,1,0,1,0.0,0,Organic Search
2021-05-16,1,1,1,3,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,1,2,1,2,1,0,0.0,0.0,0,0,0,1,0.0,0,Referral
2021-05-16,2,1,0,1,2,1,0.0,0.0,1,1,0,1,0.69,0,Display
2021-05-16,2,5,0,1,2,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2021-05-16,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,1,1,1,5,2,1,0.0,0.0,0,0,0,2,0.69,0,Affiliates
2021-05-16,1,1,1,4,2,1,0.0,0.0,0,1,0,2,0.69,0,Social
2021-05-16,3,2,0,2,4,0,0.0,0.0,0,0,0,2,0.0,0,Direct
2021-05-16,1,1,1,6,2,1,0.0,0.0,0,1,0,2,0.69,0,Organic Search
2021-05-16,9,1,0,5,2,1,0.0,0.0,1,0,0,1,0.69,0,Direct
2021-05-16,1,1,1,6,2,1,0.0,0.0,0,1,0,2,0.69,0,Organic Search
2021-05-16,1,1,1,3,2,1,0.0,0.0,0,1,0,2,0.69,0,Organic Search
2021-05-16,8,3,0,6,1,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2021-05-16,3,2,0,33,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2021-05-16,1,1,1,6,2,1,0.0,0.0,0,0,0,2,0.69,0,Direct
2021-05-16,1,7,1,3,21,0,0.0,0.0,1,0,0,21,0.0,0,Organic Search
2021-05-16,2,6,0,3,1,0,0.0,0.0,0,1,0,1,0.0,0,Social
2021-05-16,1,1,1,3,2,1,0.0,0.0,0,0,1,2,0.69,0,Affiliates
2021-05-16,1,1,1,1,2,1,0.0,0.0,0,0,1,2,0.69,0,Direct
2021-05-16,1,4,1,4,3,0,0.0,0.0,0,0,0,3,0.0,0,Direct
2021-05-16,1,1,1,2,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,1,1,1,4,2,1,0.0,0.0,0,1,0,2,0.69,0,Direct
2021-05-16,1,1,1,2,2,1,0.0,0.0,0,0,0,2,0.69,0,Direct
2021-05-16,1,1,1,6,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,1,1,1,5,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,1,1,1,5,2,1,0.0,0.0,0,0,1,2,0.69,0,Organic Search
2021-05-16,1,5,1,2,4,0,0.0,0.0,0,0,0,4,0.0,0,Organic Search
2021-05-16,1,1,1,2,2,1,0.0,0.0,0,1,0,2,0.69,0,Direct
2021-05-16,1,1,1,2,2,1,0.0,0.0,0,1,0,2,0.69,0,Organic Search
2021-05-16,1,2,1,5,1,0,0.0,0.0,1,0,1,1,0.0,0,Organic Search
2021-05-16,1,4,1,4,1,0,0.0,0.0,1,1,0,1,0.0,0,Organic Search
2021-05-16,1,1,1,2,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,2,1,0,2,2,1,0.0,0.0,1,0,0,1,0.69,0,Social
2021-05-16,1,7,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2021-05-16,2,1,0,3,2,1,0.0,0.0,0,1,0,1,0.69,0,Paid Search
2021-05-16,1,2,1,5,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2021-05-16,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,2,1,0,6,2,1,0.0,0.0,1,0,0,1,0.69,0,Organic Search
2021-05-16,4,1,0,3,2,1,0.0,0.0,0,0,0,1,0.69,0,Direct
2021-05-16,1,1,1,4,2,1,0.0,0.0,0,1,0,2,0.69,0,Organic Search
2021-05-16,1,1,1,2,2,1,0.0,0.0,1,0,0,2,0.69,0,Organic Search
2021-05-16,1,2,1,2,2,0,0.0,0.0,1,0,0,2,0.0,0,Organic Search
2021-05-16,1,30,1,4,14,0,2497.0,2897.0,0,1,0,14,0.0,100.0,Direct
2021-05-16,1,6,1,2,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2021-05-16,4,1,0,5,2,1,0.0,0.0,1,1,0,1,0.69,0,Organic Search
2021-05-16,1,1,1,5,2,1,0.0,0.0,0,1,0,2,0.69,0,Direct
2021-05-16,1,1,1,4,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,1,1,1,2,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,1,1,1,4,2,1,0.0,0.0,0,0,0,2,0.69,0,Direct
2021-05-16,1,21,1,3,24,0,6396.0,6496.0,0,0,0,24,0.0,100.0,Social
2021-05-16,1,1,1,4,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,1,1,1,3,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,1,1,1,2,2,1,0.0,0.0,1,0,1,2,0.69,0,Organic Search
2021-05-16,15,1,0,5,2,1,0.0,0.0,1,0,1,1,0.69,0,Referral
2021-05-16,1,1,1,4,2,1,0.0,0.0,0,0,0,2,0.69,0,Organic Search
2021-05-16,1,2,1,6,1,0,0.0,0.0,0,1,0,1,0.0,0,Organic Search
2021-05-16,1,3,1,5,4,0,0.0,0.0,1,0,0,4,0.0,0,Organic Search
2021-05-16,22,1,0,2,2,1,0.0,0.0,1,1,0,1,0.69,0,Direct
2021-05-16,3,1,0,5,2,1,0.0,0.0,0,0,0,1,0.69,0,Paid Search
2021-05-16,3,1,0,4,2,1,0.0,0.0,0,1,0,1,0.69,0,Organic Search
2021-05-16,1,5,1,6,5,0,0.0,0.0,0,0,0,5,0.0,0,Direct
2021-05-16,2,1,0,4,2,1,0.0,0.0,1,0,0,1,0.69,0,Referral
2021-05-16,1,12,1,1,6,0,0.0,0.0,0,1,6,6,0.0,0,Affiliates
2021-05-16,1,31,1,4,26,0,0.0,0.0,0,0,0,26,0.0,0,Organic Search
2021-05-16,3,3,0,3,1,0,0.0,0.0,1,0,1,1,0.0,0,Organic Search
2021-05-16,1,6,1,5,5,0,0.0,0.0,1,1,0,5,0.0,0,Referral
2021-05-16,1,56,1,6,17,0,5437.0,5537.0,0,0,0,17,0.0,100.0,Referral
2021-05-16,1,3,1,13,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
