ReviewDate,Comment_id,ReviewDesc,ReviewerName,Rating,product_name,Product_ids
2019-03-10,10621,Baby loves this. We have in the the bedroom with him every night.,balu,4,BTS Choco Velvette Cake,5832
2019-11-26,17411,"My friend really liked the surprise. Thank you, BTS
",Priyanka,5,Hug Me – Say Get Well Soon,17648
2018-12-17,10103,"These flowers are really so pretty. Thanks for the perfect midnight delivery.
",Swetcha,5,BTS Wonderful Twenty,15817
2019-02-20,10509,"Flowers are extremely super. Nice service
",Bhupal,5,BTS Perfect Charm Bouquet,17141
2019-05-10,11874,"the gift box was very Awesome. I loved it the cake taste and the gifts were very awesome.
",isha,5,Giant Gift Box – The Ultimate Joy,18120
2018-12-11,9997,"Thanks for delivering Fresh flowers.
",Rohit,5,BTS Beautiful Carnation Bunch,15848
2019-04-04,10888,"Nice balloon gift box. thank you, team. good service. it is all good. we enjoyed a lot
",indhira,5,Blow Me Balloon Gift Box,34105
2019-05-18,12028,"Its looking very beautiful.I surprised from my friend.Thank you BTS team
",Martha,5,Hey Hot-Tea,17268
2019-06-01,12486,"excellent ride .fully enjoyed with this ride
",geethika,5,Olympian Joy Ride Surprise,18258
2019-06-17,13107,"supersized photo film book  we loved it.
",ramu,5,Photo Film Book,17507
2019-04-26,11339,"i love chocolate cake its simply superb
",anu,5,BTS Dark Chocolate Magic Cake,6100
2019-01-09,10316,"U guys are really amazing. It’s a great work. I like this cushion a lot. Thanks again.
",Akhilesh,5,All About You – Personalized Cushion,17309
2018-12-26,10196," Delivered flowers were in good quality Nice service.
",Sunil,5,BTS Desirable Yellow Roses,15879
2018-12-21,10194,"Beautiful cake with awesome taste. A nice combination of vanilla with chocolate flavour we all loved it. Thank you.
",Mohin,5,BTS Vanilla Chocolate Cake,6066
2019-04-30,11501,"the cake was a fantastic design and taste
",KAVITHA ,5,Surprise In A Cake,34095
2019-11-26,17361,"Good place and food
",Priyanka,5,Fascinating Poolside Dinner at Aloft,22116
2019-04-17,11050,"Greet delivery was on time and good communication lovely 
",ashwini,5,Blow Me Balloon Gift Box,34105
2019-05-10,11872,"great actually .the cake and the whole gifts are  super .i felt very happy.
",naveen,5,Gift YourSelf,18916
2019-06-13,12855,"nice gift I love this. it was designed very well.
",manisha,5,Hey Hot-Tea,17268
2019-06-17,13070,"fantastic awesome I never experienced before.
",gopi,5,Harley-Davidson Bike Ride,18226
2019-02-18,10486,I bought the book in question and received another in place ... disappointed! ,Ashwitha,1,BTS Blueberry Cake,6362
2019-05-20,12076,"What a lovely gift.Thank you my hero.I like it so much. Good delivery BTS team
",mallika,5,You Are My Marvel – The Marvelous Two,17359
2019-04-22,11149,"Timing was on time for delivery, The flowers looked amazing. The picture the website had for the flowers matched the once sent. Over all great company and delivery team.
",devender,5,BTS A True Hug,15843
2019-04-02,10858,"everything was very nice at the surprise party. I love very much 20 red roses. I love flowers and coffee mug also. keep rocking BTS team
",manisha,5,Red Beryl Anniversary Surprise,4778
2019-11-27,17743,"Beautiful surprise gift for your mom
",Priyanka,5,The Wonder Mom – Mother’s Day Photo Frame,18322
2019-11-26,17456,"Delicious, Fresh and soft cake.
",Priyanka,5,BTS Vanilla Chocolate Cake,5982
2019-05-20,12058,"My sister loves pikachu. It is the best idea to give surprise my sister.Good work BTS team 
",Maheshwari,5,Pikachu – I Choose You,17354
2019-06-28,13303,"great good surprise it was .nicely planned .thanks to bts 
",vamshi,5,Surprise In Your Car,34053
2019-04-03,10875,"my sister likes this flavour cake. I surprised her with this. she felts happy. good delivery
",sai reddy,5,BTS Lemon Blueberry Cake,5832
2019-06-10,12717,"great, it was an excellent surprise .my son loves it very much i surprised him on his birthday.
",gopi,5,Invite Pikachu At Home,33192
2019-06-14,12911,"on time delivery with no risk .fresh flowers .thanks 
",yash,5,BTS Charming Red Roses,15873
2019-06-27,13260,"Looks great thank you so much. excellent creativity. 
",naveen ,5,Photo In a Jar,17409
2018-12-13,10061,"After looking at various florists…this had the simplest ordering system & takes awesome!!! Big Plus! Flowers looked beautiful & at a good price.
",Ritesh,5,BTS Lovely Pink,17663
2019-11-26,17444,"The cake was really tasty. Thank you for the surprise
",Priyanka,5,Classic Red Velvet Cake,6032
2019-05-24,12200,"the balloons surprise was very good 
",haritha,5,Colourful Air Balloons Surprise,5
2019-07-08,13507,"iam loving the gift collection.will be using them again.
",SHIVA,5,Jigsaw Puzzle Surprise!,18516
2018-12-11,9997,"Thanks for delivering Fresh flowers.
",Rohit,5,BTS Beautiful Carnation Bunch,15858
2019-11-27,17930,"Wonderful surprise frame
",Priyanka,5,Holly Jolly Christmas Frame,17178
2019-05-20,12051,"Its a nice idea to dedicate star to loved once. Good work team work
",Janaki,5,Name A Star,18111
2019-02-12,10466,"Thanks for delivering nice bouquet with fresh flowers.
",Arun,5,BTS Desirable Yellow Roses,15879
2019-11-27,17711,"Brilliant surprise
",Priyanka,5,Gift A Mini Biopic,18500
2019-05-27,12276,"the surprise party is very good. 
",tarun,5,Pop Me Balloon Surprise,18006
2018-12-31,10239,"U guys are awesome. it’s a nice contract certificate I have never seen like this before. Thank you so much.
",Venkatesh,5,Comic Friendship Contract,17192
2019-06-27,13258,"Amazing quality and design and got delivered earlier too!
",kavitha,5,Hyderabadi – Kiraak Hyderabadi,17357
2019-06-01,12526,The product I bought was a hygienic dog carpet with 90x100 because of my dog is large and was delivered 2 of 50x60.  The issued invoice makes it clear that it is wrong. ,lilavathi ,1,BTS Perform My Love,15822
2018-12-06,9886,"I have rated this product 
",Anonymous user,5,BTS Fruit Of Forest,15863
2019-01-05,10301,"Simply superb We like the design and your service is too good.
",Nagaraj,5,Hey Hot-Tea,17268
2019-04-10,10962,"Had a great time. Went there with 10 of my friends and it was awesome, good price! 
",vinay,5,Archery Game – Become the Warrior!,18092
2019-06-14,12938,"I’m happy with that surprise gift. I got that timely Thanks to the Team.
",vanitha,5,Magnet Mémoire – Moments in Magnets,17370
2019-07-01,13407,"This product came right, but I already made a previous purchase I had to cancel the order because it was already late for a month on delivery. ",pavan,2,Momentous Milestones,17229
2019-11-27,17678,Recommended store. Product of poor quality. ,Priyanka,1,Jar Of Nothing,17396
2019-02-11,10456,"Very cute gift and really VERY soft 的 You have to remove a Scratch to change the programs (breathing noise, light, music, fan, belly movement) and change the volumes associated with all these programs. Too bad that there is a mechanical noise when the gift moves the belly, it doesn't at all make natural breath of the blow.. The program goes off itself, so convenient to help a baby fall asleep. Nice ideas but didn't work for my 11-month-old son, though I recommend it anyway ",Sri Krishna ,4,BTS Choco Velvette Cake,5832
2019-05-28,12325,"Very sweet, but you can really hear the noise from the engine, so a star trigger.",sindhu,4,BTS Chocolate Delight,5982
2018-12-26,10199,"Very good service and great value for money.
",preethi,5,BTS Beautiful Carnation Bunch,15858
2018-12-12,10005,"This designer cake for a birthday celebration was very unique and beautiful. It tasted as good as it looked. Good service. Thank you
",Venky,5,BTS Lemon Blueberry Cake,15894
2019-03-13,10653,"I satisfied with your service. good delivery. I felt very happy. I love flowers
",hari,5,BTS Charm,15827
2019-06-10,12770,"fresh flowers and the smell of the flowers were awesome. quick delivered.
",bindhu,5,BTS Charm,15827
2019-06-01,12522,False and with scratches on the screen ,geethika ,1,BTS Heart Chocolate Cake,6362
2018-12-26,10207,"Simply fabulous service with fresh flowers
",Sujana,5,BTS Memorable Expression,15868
2018-12-21,10192,The product was delivered in the wrong size! ,Sakshi,3,BTS Fruit Of Forest,15863
2018-12-06,9906,"Thanks for delivering such beautiful flowers. With your flowers, our occasion became more exciting. We love your service.
",Sujan,5,BTS Perform My Love,15822
2019-05-10,11891," an excellent game I loved it .me and my husband went it was great moments we spent there.
",bhavana,5,Archery Game – Become the Warrior!,34010
2019-11-26,17383,"I had a great time playing with the puppies. Dog lovers should definitely give it a try.
",Priyanka,5,The Furry Love – Playtime With Puppies,18192
2019-05-10,11878,"it was a great surprise. I felt very happy 
",gouthami,5,Light Up The Sky,18190
2019-05-04,11719,"super i love the gift .i order this film book to present on my friend birthday.super she surprised alot
",divya,5,Photo Film Book,17507
2019-04-26,11388,"superfine order for our friend anniversary the design was good the quality also good
",balu,5,Momentous Milestones,17229
2019-05-23,12129,"The product took approximately 50 days to be delivered. In addition they sent me a product from another model, totally divergent to the announced. Flee from Targaryen partner. ",shiva,1,Open Me – Say Thank You,22868
2019-05-18,11997,"Wow!!! I never expect this I love very much this gift from my lived one.Perfect delivery BTS team
",mani,5,All About You – Personalized Cushion,17309
2018-12-10,9940,"Too good at the taste and their service is too good. Thanks for the whole team.
",Rajesh,5,BTS Blueberry Cake,15894
2019-04-30,11492,"the surprise gift was super .the idea was fantastic
",kiran,5,Blow Me Balloon Gift Box,18102
2019-05-27,12291,"The slumbery gift is a good idea and my boy finds it classy. However, our gift either has a wobble contact or is already broken after a very short time. Instead of 30 min. the functions run out within seconds.For the price not again. Disappointing!",swetha ,2,Comical Love Cards,17375
2019-05-31,12456,"i loved it 
",rithika ,5,My Majes-tea Mug,17263
2019-05-27,12295,"good to go nice gift .happy with the gift 
",vani,5,You Are My Soymate,17368
2019-11-26,17447,Product has not yet tried contact to know how to solve the problem ,Priyanka,1,BTS Chocolate Delight,5982
2019-07-08,13506,"I have rated this product 
",Anonymous user,5,Jigsaw Puzzle Surprise!,18516
2019-05-06,11770,"Hi, just wanted to say a huge thank you for the beautiful Mother’s Day card you made for me. My mum absolutely loved it and kept showing everyone.
",kavya,5,"Mother’s Day Cards – Mom, My Cutie Pie!",18334
2018-12-13,10057,"Thanks for delivering nice bouquet for our special occasion. Good service.
",Aparna,5,BTS A True Hug,15843
2018-12-06,9912,"Flowers are extremely super. We are so happy with your service. Thank you.
",Prasanna,5,BTS Lovely Pink,15838
2019-05-27,12295,"good to go nice gift .happy with the gift 
",vani,5,You Are My Soymate,17368
2019-02-12,10474,"The gift is great and our baby loves it. The only flaw is that the batteries are very quickly empty when you have the light on, that attracts quite... Aba he is super sweet and very fluffy. You can adjust the volume and the different program are great. Since babies always react to other sounds and find comforting.",Rishi,4,BTS Wonderful Twenty,17681
2019-11-27,17718,"At first we were satisfied with the music clock, but we only used it to play the music. Unfortunately, it doesn't work anymore after only 3 months and goes out after a short time. We would have promised ourselves a better quality from a well-known manufacturer. Too bad!",Priyanka,1,Surprise Whatsapp Audio Wishes,18502
2019-03-30,10847,"I bought two headphones with a value of $ 50, 32 and delivered the cable for iPhone in the amount of R $ 10 ",sandhya,1,BTS Romantic Love,15858
2019-04-08,10940,"very tasty. good delivery and timing. I like this cake and flavour
",Tejas,5,BTS Mixed Fresh Fruit Cake,6558
2019-04-22,11099,"Delicious beautiful cake!  the cake taste was incredible and our wedding cake was outstanding!
",raghava,5,BTS Butterscotch Tickle,5882
2019-11-26,17291,"The surprise was really amazing.
",Priyanka,5,"Balloons, You & Pikachu!",18117
2019-06-14,12925,"I’m happy with that surprise gift . I got that  timely Thanks to the Team.
",govind,5,You Are My Soymate,17249
2019-06-04,12605,"this is a great gift so nice.
",geethika ,5,Magnet Mémoire – Moments in Magnets,17370
2019-05-03,11679,"I ordered this miniature for my brother on his birthday .so beautifully done the design was super.i  would recommend everyone to try it. thanks !!!!
",harshitha,5,Single Miniature Bobble Head,16721
2019-03-30,10847,"I love red roses. perfect delivery. thank you team
",sandhya,5,BTS Romantic Love,15858
2019-05-07,11842,"fabulous taste and awesome design. i love the chocolate flavour that was awesome
",soumya,5,BTS Chocolate Delight,5832
2019-04-02,10850,"I love this flavour. I surprised my mother on her birthday. my family enjoyed a lot. thank you, team.
",jaidhurga,5,BTS Choco Velvette Cake,15928
2019-01-09,10308,"Thanks for this lovely design. It looks fantastic. Thanks again.
",Sriprakash,5,My Majes-tea Mug,17364
